,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2023-05-10 09:00:00+02:00,121.9800033569336,121.9800033569336,121.58000183105467,121.95999908447266,0,0.0,0.0
1,2023-05-10 09:01:00+02:00,122.0,122.41999816894533,122.0,122.41999816894533,573,0.0,0.0
2,2023-05-10 09:02:00+02:00,122.5199966430664,122.66000366210938,122.37999725341795,122.62000274658205,4417,0.0,0.0
3,2023-05-10 09:03:00+02:00,122.5,122.58000183105467,122.45999908447266,122.45999908447266,338,0.0,0.0
4,2023-05-10 09:04:00+02:00,122.36000061035156,122.4000015258789,122.18000030517578,122.18000030517578,250,0.0,0.0
5,2023-05-10 09:05:00+02:00,122.27999877929688,122.27999877929688,122.12000274658205,122.16000366210938,185,0.0,0.0
6,2023-05-10 09:06:00+02:00,122.0199966430664,122.04000091552734,121.9000015258789,121.9000015258789,380,0.0,0.0
7,2023-05-10 09:07:00+02:00,121.95999908447266,122.0,121.95999908447266,122.0,232,0.0,0.0
8,2023-05-10 09:08:00+02:00,122.0999984741211,122.16000366210938,122.0999984741211,122.13999938964844,284,0.0,0.0
9,2023-05-10 09:09:00+02:00,122.13999938964844,122.1999969482422,122.13999938964844,122.1999969482422,508,0.0,0.0
10,2023-05-10 09:11:00+02:00,122.22000122070312,122.22000122070312,122.22000122070312,122.22000122070312,287,0.0,0.0
11,2023-05-10 09:12:00+02:00,122.26000213623048,122.27999877929688,122.1999969482422,122.27999877929688,646,0.0,0.0
12,2023-05-10 09:13:00+02:00,122.23999786376952,122.23999786376952,122.23999786376952,122.23999786376952,190,0.0,0.0
13,2023-05-10 09:14:00+02:00,122.18000030517578,122.22000122070312,122.18000030517578,122.1999969482422,378,0.0,0.0
14,2023-05-10 09:17:00+02:00,122.04000091552734,122.04000091552734,122.04000091552734,122.04000091552734,310,0.0,0.0
15,2023-05-10 09:18:00+02:00,122.22000122070312,122.22000122070312,122.22000122070312,122.22000122070312,70,0.0,0.0
16,2023-05-10 09:19:00+02:00,122.12000274658205,122.23999786376952,122.12000274658205,122.23999786376952,50,0.0,0.0
17,2023-05-10 09:20:00+02:00,122.0999984741211,122.0999984741211,122.0999984741211,122.0999984741211,100,0.0,0.0
18,2023-05-10 09:21:00+02:00,122.13999938964844,122.13999938964844,122.12000274658205,122.12000274658205,172,0.0,0.0
19,2023-05-10 09:22:00+02:00,122.0999984741211,122.23999786376952,122.0999984741211,122.23999786376952,263,0.0,0.0
20,2023-05-10 09:23:00+02:00,122.26000213623048,122.27999877929688,122.26000213623048,122.27999877929688,142,0.0,0.0
21,2023-05-10 09:24:00+02:00,122.23999786376952,122.23999786376952,122.22000122070312,122.22000122070312,1200,0.0,0.0
22,2023-05-10 09:25:00+02:00,122.27999877929688,122.33999633789062,122.27999877929688,122.33999633789062,180,0.0,0.0
23,2023-05-10 09:26:00+02:00,122.4000015258789,122.44000244140624,122.4000015258789,122.44000244140624,170,0.0,0.0
24,2023-05-10 09:27:00+02:00,122.54000091552734,122.54000091552734,122.54000091552734,122.54000091552734,200,0.0,0.0
25,2023-05-10 09:28:00+02:00,122.5,122.5,122.5,122.5,200,0.0,0.0
26,2023-05-10 09:29:00+02:00,122.54000091552734,122.58000183105467,122.5199966430664,122.58000183105467,675,0.0,0.0
27,2023-05-10 09:30:00+02:00,122.5999984741211,122.62000274658205,122.58000183105467,122.62000274658205,700,0.0,0.0
28,2023-05-10 09:31:00+02:00,122.5999984741211,122.5999984741211,122.5999984741211,122.5999984741211,48,0.0,0.0
29,2023-05-10 09:32:00+02:00,122.55999755859376,122.58000183105467,122.44000244140624,122.44000244140624,339,0.0,0.0
30,2023-05-10 09:33:00+02:00,122.41999816894533,122.4800033569336,122.41999816894533,122.45999908447266,579,0.0,0.0
31,2023-05-10 09:35:00+02:00,122.4800033569336,122.4800033569336,122.4800033569336,122.4800033569336,400,0.0,0.0
