,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2023-05-10 09:00:00+02:00,150.60000610351562,151.10000610351562,150.33999633789062,150.97999572753906,0,0.0,0.0
1,2023-05-10 09:01:00+02:00,150.9600067138672,151.05999755859375,150.9199981689453,151.0399932861328,6700,0.0,0.0
2,2023-05-10 09:02:00+02:00,151.0,151.05999755859375,150.72000122070312,150.89999389648438,7398,0.0,0.0
3,2023-05-10 09:03:00+02:00,150.82000732421875,150.82000732421875,150.36000061035156,150.36000061035156,1374,0.0,0.0
4,2023-05-10 09:04:00+02:00,150.36000061035156,150.4199981689453,150.17999267578125,150.17999267578125,5117,0.0,0.0
5,2023-05-10 09:05:00+02:00,150.17999267578125,150.3000030517578,150.13999938964844,150.13999938964844,1371,0.0,0.0
6,2023-05-10 09:06:00+02:00,150.1199951171875,150.25999450683594,150.10000610351562,150.10000610351562,3247,0.0,0.0
7,2023-05-10 09:07:00+02:00,150.1199951171875,150.39999389648438,150.10000610351562,150.39999389648438,2643,0.0,0.0
8,2023-05-10 09:08:00+02:00,150.44000244140625,150.52000427246094,150.3800048828125,150.4600067138672,1470,0.0,0.0
9,2023-05-10 09:09:00+02:00,150.3800048828125,150.39999389648438,150.22000122070312,150.27999877929688,3966,0.0,0.0
10,2023-05-10 09:10:00+02:00,150.25999450683594,150.4199981689453,150.25999450683594,150.32000732421875,1616,0.0,0.0
11,2023-05-10 09:11:00+02:00,150.33999633789062,150.3800048828125,150.32000732421875,150.33999633789062,618,0.0,0.0
12,2023-05-10 09:12:00+02:00,150.27999877929688,150.27999877929688,149.8000030517578,149.8000030517578,5123,0.0,0.0
13,2023-05-10 09:13:00+02:00,149.82000732421875,149.86000061035156,149.5800018310547,149.5800018310547,6859,0.0,0.0
14,2023-05-10 09:14:00+02:00,149.60000610351562,149.86000061035156,149.52000427246094,149.77999877929688,2017,0.0,0.0
15,2023-05-10 09:15:00+02:00,149.82000732421875,149.94000244140625,149.77999877929688,149.89999389648438,1405,0.0,0.0
16,2023-05-10 09:17:00+02:00,149.8000030517578,149.8000030517578,149.63999938964844,149.74000549316406,3484,0.0,0.0
17,2023-05-10 09:18:00+02:00,149.75999450683594,149.75999450683594,149.6999969482422,149.75999450683594,7644,0.0,0.0
18,2023-05-10 09:19:00+02:00,149.75999450683594,149.75999450683594,149.72000122070312,149.75999450683594,3580,0.0,0.0
19,2023-05-10 09:20:00+02:00,149.72000122070312,149.75999450683594,149.63999938964844,149.63999938964844,1362,0.0,0.0
20,2023-05-10 09:21:00+02:00,149.66000366210938,149.66000366210938,149.55999755859375,149.5800018310547,1573,0.0,0.0
21,2023-05-10 09:22:00+02:00,149.60000610351562,149.63999938964844,149.5,149.55999755859375,2659,0.0,0.0
22,2023-05-10 09:23:00+02:00,149.52000427246094,149.60000610351562,149.52000427246094,149.5800018310547,577,0.0,0.0
