,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2023-05-10 09:00:00+02:00,9.949999809265137,10.015000343322754,9.928000450134276,10.005000114440918,0,0.0,0.0
1,2023-05-10 09:01:00+02:00,10.020000457763672,10.100000381469728,10.020000457763672,10.100000381469728,63286,0.0,0.0
2,2023-05-10 09:02:00+02:00,10.100000381469728,10.114999771118164,10.0600004196167,10.085000038146973,146942,0.0,0.0
3,2023-05-10 09:03:00+02:00,10.100000381469728,10.100000381469728,10.085000038146973,10.09000015258789,43649,0.0,0.0
4,2023-05-10 09:04:00+02:00,10.100000381469728,10.100000381469728,10.06999969482422,10.06999969482422,23974,0.0,0.0
5,2023-05-10 09:05:00+02:00,10.05500030517578,10.05500030517578,10.050000190734863,10.050000190734863,4201,0.0,0.0
6,2023-05-10 09:06:00+02:00,10.03499984741211,10.039999961853027,10.029999732971191,10.03499984741211,22049,0.0,0.0
7,2023-05-10 09:07:00+02:00,10.039999961853027,10.0600004196167,10.039999961853027,10.0600004196167,22529,0.0,0.0
8,2023-05-10 09:08:00+02:00,10.06999969482422,10.074999809265137,10.0600004196167,10.0600004196167,53894,0.0,0.0
9,2023-05-10 09:09:00+02:00,10.0649995803833,10.0649995803833,10.050000190734863,10.050000190734863,12111,0.0,0.0
10,2023-05-10 09:10:00+02:00,10.0649995803833,10.079999923706056,10.0649995803833,10.079999923706056,56184,0.0,0.0
11,2023-05-10 09:11:00+02:00,10.074999809265137,10.085000038146973,10.0649995803833,10.0649995803833,160197,0.0,0.0
12,2023-05-10 09:12:00+02:00,10.06999969482422,10.06999969482422,10.039999961853027,10.039999961853027,7527,0.0,0.0
13,2023-05-10 09:13:00+02:00,10.039999961853027,10.039999961853027,10.024999618530272,10.024999618530272,7231,0.0,0.0
14,2023-05-10 09:15:00+02:00,10.0649995803833,10.06999969482422,10.05500030517578,10.0600004196167,14446,0.0,0.0
15,2023-05-10 09:17:00+02:00,10.045000076293944,10.0649995803833,10.039999961853027,10.0600004196167,84478,0.0,0.0
16,2023-05-10 09:18:00+02:00,10.05500030517578,10.05500030517578,10.050000190734863,10.050000190734863,7341,0.0,0.0
17,2023-05-10 09:19:00+02:00,10.039999961853027,10.039999961853027,10.029999732971191,10.029999732971191,1169,0.0,0.0
18,2023-05-10 09:20:00+02:00,10.029999732971191,10.03499984741211,10.024999618530272,10.03499984741211,13991,0.0,0.0
19,2023-05-10 09:21:00+02:00,10.045000076293944,10.050000190734863,10.03499984741211,10.03499984741211,7204,0.0,0.0
20,2023-05-10 09:22:00+02:00,10.029999732971191,10.029999732971191,10.020000457763672,10.024999618530272,21361,0.0,0.0
21,2023-05-10 09:23:00+02:00,10.039999961853027,10.039999961853027,10.024999618530272,10.024999618530272,8262,0.0,0.0
22,2023-05-10 09:24:00+02:00,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,182,0.0,0.0
23,2023-05-10 09:25:00+02:00,10.020000457763672,10.020000457763672,10.015000343322754,10.015000343322754,8345,0.0,0.0
24,2023-05-10 09:26:00+02:00,10.039999961853027,10.039999961853027,10.03499984741211,10.03499984741211,9844,0.0,0.0
25,2023-05-10 09:27:00+02:00,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,3800,0.0,0.0
26,2023-05-10 09:28:00+02:00,10.039999961853027,10.05500030517578,10.039999961853027,10.05500030517578,18347,0.0,0.0
27,2023-05-10 09:29:00+02:00,10.050000190734863,10.05500030517578,10.045000076293944,10.045000076293944,23954,0.0,0.0
28,2023-05-10 09:30:00+02:00,10.050000190734863,10.050000190734863,10.039999961853027,10.039999961853027,6694,0.0,0.0
29,2023-05-10 09:31:00+02:00,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,13255,0.0,0.0
30,2023-05-10 09:32:00+02:00,10.029999732971191,10.029999732971191,10.010000228881836,10.010000228881836,12592,0.0,0.0
31,2023-05-10 09:33:00+02:00,10.005000114440918,10.010000228881836,10.005000114440918,10.010000228881836,3823,0.0,0.0
32,2023-05-10 09:34:00+02:00,10.010000228881836,10.010000228881836,10.005000114440918,10.005000114440918,4540,0.0,0.0
33,2023-05-10 09:35:00+02:00,10.010000228881836,10.010000228881836,10.005000114440918,10.010000228881836,3598,0.0,0.0
34,2023-05-10 09:36:00+02:00,10.010000228881836,10.010000228881836,10.005000114440918,10.005000114440918,12170,0.0,0.0
35,2023-05-10 09:37:00+02:00,10.005000114440918,10.010000228881836,10.005000114440918,10.005000114440918,4697,0.0,0.0
36,2023-05-10 09:38:00+02:00,10.0,10.005000114440918,9.986000061035156,9.994000434875488,43665,0.0,0.0
37,2023-05-10 09:39:00+02:00,9.991999626159668,9.998000144958496,9.991999626159668,9.998000144958496,5677,0.0,0.0
38,2023-05-10 09:40:00+02:00,9.998000144958496,9.998000144958496,9.982000350952148,9.982000350952148,21573,0.0,0.0
39,2023-05-10 09:41:00+02:00,9.986000061035156,9.991999626159668,9.986000061035156,9.991999626159668,18635,0.0,0.0
40,2023-05-10 09:42:00+02:00,9.989999771118164,9.996000289916992,9.98799991607666,9.996000289916992,4305,0.0,0.0
41,2023-05-10 09:43:00+02:00,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,14500,0.0,0.0
42,2023-05-10 09:44:00+02:00,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,478,0.0,0.0
43,2023-05-10 09:45:00+02:00,10.005000114440918,10.005000114440918,10.0,10.005000114440918,23699,0.0,0.0
44,2023-05-10 09:46:00+02:00,10.005000114440918,10.015000343322754,10.005000114440918,10.015000343322754,23383,0.0,0.0
45,2023-05-10 09:47:00+02:00,10.015000343322754,10.015000343322754,10.010000228881836,10.010000228881836,2653,0.0,0.0
46,2023-05-10 09:48:00+02:00,9.998000144958496,10.0,9.98799991607666,9.98799991607666,40695,0.0,0.0
47,2023-05-10 09:49:00+02:00,9.994000434875488,10.0,9.982000350952148,9.982000350952148,14905,0.0,0.0
48,2023-05-10 09:50:00+02:00,9.989999771118164,9.996000289916992,9.982000350952148,9.982000350952148,20635,0.0,0.0
49,2023-05-10 09:51:00+02:00,9.989999771118164,9.991999626159668,9.989999771118164,9.991999626159668,2200,0.0,0.0
50,2023-05-10 09:52:00+02:00,9.989999771118164,9.989999771118164,9.986000061035156,9.98799991607666,2434,0.0,0.0
51,2023-05-10 09:53:00+02:00,9.998000144958496,10.005000114440918,9.98799991607666,9.989999771118164,3393,0.0,0.0
52,2023-05-10 09:54:00+02:00,9.989999771118164,10.0,9.989999771118164,10.0,2879,0.0,0.0
53,2023-05-10 09:56:00+02:00,10.0,10.0,9.972000122070312,9.972000122070312,22729,0.0,0.0
54,2023-05-10 09:57:00+02:00,9.979999542236328,9.979999542236328,9.973999977111816,9.973999977111816,2197,0.0,0.0
55,2023-05-10 09:58:00+02:00,9.968000411987305,9.968000411987305,9.95199966430664,9.960000038146973,20695,0.0,0.0
56,2023-05-10 09:59:00+02:00,9.960000038146973,9.961999893188477,9.956000328063965,9.961999893188477,12437,0.0,0.0
57,2023-05-10 10:00:00+02:00,9.96399974822998,9.96399974822998,9.947999954223633,9.947999954223633,50832,0.0,0.0
58,2023-05-10 10:01:00+02:00,9.949999809265137,9.956000328063965,9.949999809265137,9.956000328063965,7973,0.0,0.0
59,2023-05-10 10:02:00+02:00,9.961999893188477,9.977999687194824,9.960000038146973,9.977999687194824,6621,0.0,0.0
60,2023-05-10 10:03:00+02:00,9.972000122070312,9.972000122070312,9.961999893188477,9.961999893188477,5706,0.0,0.0
