,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2023-05-10 09:00:00+02:00,70.0999984741211,70.0999984741211,69.73999786376953,69.77999877929688,0,0.0,0.0
1,2023-05-10 09:01:00+02:00,69.80000305175781,69.86000061035156,69.80000305175781,69.80000305175781,1254,0.0,0.0
2,2023-05-10 09:02:00+02:00,69.80000305175781,69.80000305175781,69.62000274658203,69.62000274658203,639,0.0,0.0
3,2023-05-10 09:03:00+02:00,69.63999938964844,69.68000030517578,69.45999908447266,69.5,2756,0.0,0.0
4,2023-05-10 09:04:00+02:00,69.54000091552734,69.55999755859375,69.5199966430664,69.5199966430664,311,0.0,0.0
5,2023-05-10 09:05:00+02:00,69.58000183105469,69.5999984741211,69.58000183105469,69.5999984741211,1738,0.0,0.0
6,2023-05-10 09:06:00+02:00,69.58000183105469,69.58000183105469,69.55999755859375,69.58000183105469,309,0.0,0.0
7,2023-05-10 09:07:00+02:00,69.5199966430664,69.63999938964844,69.5199966430664,69.63999938964844,792,0.0,0.0
8,2023-05-10 09:08:00+02:00,69.68000030517578,69.68000030517578,69.63999938964844,69.66000366210938,219,0.0,0.0
9,2023-05-10 09:10:00+02:00,69.69999694824219,69.69999694824219,69.63999938964844,69.63999938964844,2019,0.0,0.0
10,2023-05-10 09:11:00+02:00,69.5999984741211,69.68000030517578,69.5999984741211,69.68000030517578,447,0.0,0.0
11,2023-05-10 09:12:00+02:00,69.72000122070312,69.72000122070312,69.72000122070312,69.72000122070312,14,0.0,0.0
12,2023-05-10 09:13:00+02:00,69.63999938964844,69.68000030517578,69.63999938964844,69.68000030517578,2057,0.0,0.0
13,2023-05-10 09:14:00+02:00,69.69999694824219,69.76000213623047,69.69999694824219,69.76000213623047,512,0.0,0.0
14,2023-05-10 09:15:00+02:00,69.80000305175781,69.80000305175781,69.80000305175781,69.80000305175781,127,0.0,0.0
15,2023-05-10 09:16:00+02:00,69.83999633789062,69.83999633789062,69.83999633789062,69.83999633789062,0,0.0,0.0
16,2023-05-10 09:18:00+02:00,69.94000244140625,69.94000244140625,69.91999816894531,69.91999816894531,17585,0.0,0.0
17,2023-05-10 09:19:00+02:00,69.91999816894531,69.91999816894531,69.91999816894531,69.91999816894531,154,0.0,0.0
18,2023-05-10 09:20:00+02:00,69.9800033569336,69.9800033569336,69.9800033569336,69.9800033569336,276,0.0,0.0
19,2023-05-10 09:21:00+02:00,69.94000244140625,69.94000244140625,69.94000244140625,69.94000244140625,100,0.0,0.0
20,2023-05-10 09:22:00+02:00,69.83999633789062,69.83999633789062,69.83999633789062,69.83999633789062,195,0.0,0.0
21,2023-05-10 09:23:00+02:00,69.86000061035156,69.86000061035156,69.86000061035156,69.86000061035156,173,0.0,0.0
22,2023-05-10 09:24:00+02:00,69.83999633789062,69.83999633789062,69.81999969482422,69.81999969482422,139,0.0,0.0
23,2023-05-10 09:26:00+02:00,69.83999633789062,69.86000061035156,69.83999633789062,69.86000061035156,357,0.0,0.0
24,2023-05-10 09:27:00+02:00,69.83999633789062,69.83999633789062,69.66000366210938,69.72000122070312,4395,0.0,0.0
25,2023-05-10 09:28:00+02:00,69.72000122070312,69.77999877929688,69.72000122070312,69.77999877929688,3412,0.0,0.0
26,2023-05-10 09:29:00+02:00,69.72000122070312,69.72000122070312,69.72000122070312,69.72000122070312,267,0.0,0.0
27,2023-05-10 09:30:00+02:00,69.76000213623047,69.76000213623047,69.72000122070312,69.73999786376953,3769,0.0,0.0
28,2023-05-10 09:32:00+02:00,69.68000030517578,69.69999694824219,69.5999984741211,69.5999984741211,4154,0.0,0.0
29,2023-05-10 09:33:00+02:00,69.63999938964844,69.63999938964844,69.54000091552734,69.58000183105469,2461,0.0,0.0
30,2023-05-10 09:34:00+02:00,69.5999984741211,69.63999938964844,69.55999755859375,69.63999938964844,1569,0.0,0.0
31,2023-05-10 09:35:00+02:00,69.62000274658203,69.63999938964844,69.5999984741211,69.63999938964844,1870,0.0,0.0
32,2023-05-10 09:37:00+02:00,69.58000183105469,69.58000183105469,69.58000183105469,69.58000183105469,387,0.0,0.0
33,2023-05-10 09:38:00+02:00,69.5999984741211,69.5999984741211,69.58000183105469,69.5999984741211,1984,0.0,0.0
34,2023-05-10 09:39:00+02:00,69.5999984741211,69.5999984741211,69.4800033569336,69.55999755859375,2165,0.0,0.0
35,2023-05-10 09:40:00+02:00,69.58000183105469,69.66000366210938,69.58000183105469,69.66000366210938,1257,0.0,0.0
36,2023-05-10 09:41:00+02:00,69.63999938964844,69.63999938964844,69.63999938964844,69.63999938964844,354,0.0,0.0
37,2023-05-10 09:43:00+02:00,69.63999938964844,69.66000366210938,69.63999938964844,69.66000366210938,190,0.0,0.0
38,2023-05-10 09:44:00+02:00,69.68000030517578,69.80000305175781,69.68000030517578,69.77999877929688,5620,0.0,0.0
39,2023-05-10 09:45:00+02:00,69.76000213623047,69.76000213623047,69.76000213623047,69.76000213623047,234,0.0,0.0
40,2023-05-10 09:46:00+02:00,69.80000305175781,69.80000305175781,69.72000122070312,69.72000122070312,442,0.0,0.0
41,2023-05-10 09:47:00+02:00,69.73999786376953,69.73999786376953,69.73999786376953,69.73999786376953,84,0.0,0.0
42,2023-05-10 09:48:00+02:00,69.73999786376953,69.73999786376953,69.72000122070312,69.72000122070312,326,0.0,0.0
43,2023-05-10 09:53:00+02:00,69.66000366210938,69.66000366210938,69.58000183105469,69.58000183105469,1358,0.0,0.0
44,2023-05-10 09:54:00+02:00,69.58000183105469,69.5999984741211,69.58000183105469,69.5999984741211,2659,0.0,0.0
45,2023-05-10 09:56:00+02:00,69.54000091552734,69.54000091552734,69.54000091552734,69.54000091552734,180,0.0,0.0
